X,Y,Z,t
-0.832,9.837,6.402,21
-4.645,0.854,6.969,8
-5.214,-4.781,2.79,22
-1.59,-3.13,5.407,8
-0.948,-0.335,7.865,22
-0.75,0.215,7.458,20
0.944,1.021,4.092,8
3.091,3.608,1.338,20
4.126,4.281,-0.76,11
1.162,0.991,0.212,20
0.736,-0.244,0.914,10
1.214,-0.461,1.133,21
2.299,0.101,1.365,18
1.69,0.884,-0.15,11
-0.168,-0.445,-1.548,19
-1.323,-1.572,-1.738,11
-1.535,-1.725,-0.84,21
-1.037,-1.553,1.001,20
-0.382,-0.984,1.625,9
-0.171,-0.747,0.911,21
0.259,-0.362,0.233,8
0.371,-0.326,-0.065,23
0.609,-0.087,-0.541,7
0.686,0.3,-0.487,20
1.066,0.27,-0.162,11
1.58,0.657,-0.491,20
1.801,2.005,-1.407,22
2.552,2.77,-1.749,7
3.296,2.044,-0.988,21
3.449,0.737,-0.406,10
2.484,1.939,0.116,21
-0.901,2.813,1.277,19
-3.328,1.636,-0.505,10
-3.133,1.679,-3.006,21
-0.509,3.338,-1.223,9
1.781,2.901,-0.962,21
2.051,1.68,-1.694,20
0.26,0.719,-1.524,9
-2.04,0.164,-0.268,21
-4.422,2.147,2.102,8
-6.117,5.311,4.271,22
-7.471,5.987,3.223,8
-6.517,2.458,-0.27,22
-1.452,0.522,-3.415,20
3.519,-1.528,-1.867,7
6.408,-0.514,2.042,21
5.836,0.847,-0.23,11
4.425,-1.374,3.447,20
1.155,-3.754,4.792,10
-0.58,-5.171,3.864,21
-1.211,-6.447,2.237,19
-2.641,-7.078,1.461,10
-3.274,-7.749,1.039,20
-2.912,-8.008,0.073,10
-1.862,-7.621,-1.002,21
-0.814,-7.479,-1.626,19
-0.595,-6.663,-1.808,10
0.705,-5.479,-1.73,21
1.6,-4.242,-1.971,8
2.336,-2.163,-3.498,22
3.62,1.811,-6.216,8
4.119,9.283,-10.318,22
3.742,11.458,-12.975,20
4.919,9.898,-7.782,8
3.358,3.496,-2.246,22
1.023,-2.473,-0.883,8
1.3,-1.501,-1.519,21
2.101,3.544,-2.298,10
0.029,5.947,3.723,21
-5.179,4.56,7.247,19
-10.039,-3.136,4.315,10
-8.346,-6.511,-1.804,21
-2.891,-4.86,6.995,9
-0.637,-1.374,10.294,21
-2.021,0.934,8.265,20
-1.095,2.185,3.819,9
0.841,4.552,0.23,21
2.17,4.373,-0.964,8
2.263,0.764,-1.109,21
1.037,-0.277,1.208,10
1.933,-0.353,2.431,21
3.291,0.233,1.843,20
1.859,-0.444,0.59,8
0.259,-0.917,-0.606,22
-0.524,-1.446,-1.407,8
-0.403,-1.68,-1.645,21
-0.052,-1.754,-0.309,10
-0.805,-1.751,0.756,21
-0.966,-1.507,0.646,19
-1.111,-0.908,0.926,9
-1.62,-0.231,0.902,21
-1.699,0.171,-0.187,11
-0.392,0.705,-1.134,19
1.267,0.6,-0.951,9
2.347,0.368,-0.925,22
2.974,1.434,-0.97,20
3.538,2.463,-0.218,8
4.012,1.975,0.113,22
3.611,1.467,-0.001,8
2.008,2.182,0.964,22
-1.949,1.964,2.039,20
-3.34,1.354,-1.37,8
-1.937,2.115,-3.612,22
0.565,3.455,-1.423,8
2.543,2.351,-0.591,21
2.082,1.254,-2.256,10
-0.746,0.887,-2.961,21
-2.947,0.798,-1.148,19
-5.307,3.856,1.724,9
-6.672,5.849,4.965,23
-7.522,5.781,4.02,8
-6.907,2.169,-0.484,21
-3.183,-0.702,-4.228,8
2.513,-0.597,-3.564,22
5.571,-1.951,0.481,20
5.531,0.519,2.536,8
4.737,-0.601,2.144,22
1.815,-4.092,3.791,8
0.358,-5.544,3.309,22
-0.573,-5.817,2.978,20
-1.585,-7.235,1.991,8
-2.529,-7.787,0.861,22
-2.69,-7.732,0.292,8
-1.766,-7.924,-0.392,21
-0.452,-7.339,-1.145,10
0.317,-6.467,-1.72,21
1.009,-5.786,-2.238,19
2.046,-5.035,-2.945,10
2.772,-3.152,-4.65,21
3.426,0.506,-8.115,9
3.531,6.661,-10.096,20
2.971,12.063,-10.121,9
4.019,10.857,-7.35,22
2.134,7.875,-3.133,21
-0.595,-1.565,-1.165,7
-0.846,-5.443,-0.807,22
-0.382,-1.554,-2.036,8
0.172,3.013,1.89,21
-3.602,8.159,2.287,21
-4.035,6.723,6.816,8
-8.32,-4.085,3.997,22
-6.212,-5.986,1.08,8
-1.04,-4.077,6.695,20
0.373,-1.704,9.646,11
-0.387,0.051,9.164,21
1.099,2.149,5.351,19
3.23,5.416,1.024,10
4.01,5.047,-2.732,21
2.333,1.336,-0.632,9
0.479,0.03,1.051,21
0.328,-0.627,1.187,8
0.881,-1.047,1.31,22
0.655,-0.563,1.006,19
-0.202,-0.748,-0.748,10
-0.699,-0.949,-1.191,20
-0.112,-1.578,-0.83,10
-0.032,-1.282,-0.195,21
-0.304,-0.947,0.685,8
-0.86,-0.646,0.72,21
-0.464,-1.201,0.372,21
0.099,-0.909,0.576,8
-0.151,-0.059,0.656,21
0.38,-0.088,0.177,10
1.135,-0.079,-0.564,21
1.814,0.548,-1.335,19
2.115,0.976,-1.443,10
1.938,2.051,-1.022,20
1.676,2.018,-0.093,10
2.197,0.541,0.398,20
2.322,0.9,0.358,9
1.09,2.603,0.702,22
-1.569,3.204,0.356,19
-2.584,2.125,-1.161,9
-0.119,3.568,-1.666,21
2.615,4.418,-0.844,10
3.56,3.597,-1.622,20
1.136,2.271,-2.907,9
-2.218,1.182,-2.41,21
-4.926,1.754,0.485,10
-7.468,4.336,4.539,21
-8.651,4.765,4.602,19
-8.476,1.702,1.074,10
-5.18,-1.708,-3.239,21
-0.249,-0.537,-3.329,9
3.946,-2.173,0.313,20
6.137,1.353,2.212,21
5.662,0.494,3.439,9
4.682,-3.692,3.302,21
1.007,-4.391,2.558,8
-1.368,-5.952,2.543,22
-2.093,-8.321,1.944,20
-2.47,-7.731,0.543,8
-2.154,-8.061,0.213,22
-1.042,-8.358,-0.462,8
-0.214,-7.315,-0.968,22
0.289,-6.721,-1.388,8
1.053,-5.98,-1.835,21
1.741,-5.072,-2.514,10
2.394,-3.634,-4.469,21
2.844,-0.271,-8.4,19
2.698,6.03,-12.008,10
2.255,12.253,-12.427,21
4.512,11.028,-5.806,9
2.406,8.615,-2.812,21
-1.247,-2.933,-1.221,19
-1.329,-8.156,-2.34,10
0.079,-3.514,-0.003,22
-0.342,1.87,3.789,7
-4.686,8.854,1.686,22
-2.528,9.313,7.896,19
-6.895,-1.512,3.176,9
-4.964,-5.946,1.548,22
-0.71,-3.662,7.564,8
-1.26,-0.193,9.497,22
-0.961,0.067,8.03,8
1.651,1.75,3.78,21
3.83,5.16,-0.08,10
4.102,3.851,-1.313,19
3.106,1.742,-0.078,21
1.071,0.775,1.515,10
0.654,-1.267,1.949,21
0.933,-0.657,0.41,9
-0.09,-0.695,-1.009,21
-0.805,-1.867,-1.15,20
-1.035,-1.439,-1.345,9
-0.345,-0.915,-0.59,21
0.516,-0.824,0.192,8
-0.017,-1.534,0.518,22
-0.36,-1.622,0.845,20
-1.393,-0.77,1.002,8
-1.84,0.133,0.074,22
-0.794,0.602,-0.725,8
1.112,0.335,-0.963,22
2.724,0.336,-1.211,8
3.176,1.371,-0.918,21
3.341,2.579,-0.067,10
3.869,2.148,0.283,21
3.344,1.072,-0.261,18
1.906,2.206,-0.546,11
-1.145,3.502,0.094,21
-2.616,2.428,-1.155,9
-1.217,2.53,-1.385,21
1.386,4.311,-0.143,19
2.73,2.914,-0.646,10
0.526,1.278,-2.029,21
-1.698,0.633,-1.964,8
-3.769,1.19,-0.285,22
-6.081,5.243,2.052,8
-8.472,5.994,4.812,21
-8.97,4.774,3.124,21
-7.073,0.125,-1.704,8
-3.09,-2.265,-4.74,22
1.631,-2.418,-2.645,8
5.053,-2.9,1.687,21
6.651,-0.128,4.242,10
6.02,-1.08,3.404,22
4.177,-5.282,1.925,18
1.139,-4.995,1.767,10
-1.146,-5.323,3.004,21
-2.307,-7.514,2.255,9
-2.766,-7.59,1.133,20
-2.351,-6.934,0.468,12
-1.185,-7.206,-0.577,17
-0.136,-7.072,-1.312,19
0.256,-6.399,-1.871,11
0.817,-5.587,-2.27,22
1.873,-4.58,-2.87,8
2.444,-2.329,-4.927,22
2.889,2.799,-9.399,19
2.29,11.103,-11.976,9
3.267,11.476,-10.261,22
4.009,10.052,-5.511,8
0.988,2.6,-2.375,21
-0.903,-4.658,-1.827,10
0.531,-4.537,-2.885,21
2.443,-0.532,-1.424,19
1.199,2.589,5.199,11
-4.057,7.122,4.92,20
-6.34,4.651,9.324,9
-9.085,-2.846,-0.744,21
-4.246,-4.113,3.294,18
-0.132,-2.012,7.895,12
-0.188,-0.328,9.002,18
-0.411,1.048,6.481,11
1.457,2.357,3.075,21
3.276,4.259,-0.266,8
2.742,2.764,-1.273,22
0.537,0.315,-0.043,20
0.138,-0.129,0.754,8
0.642,-0.633,1.092,22
1.853,-0.294,0.914,8
1.702,-0.058,0.133,21
0.877,-0.983,-0.466,10
0.375,-1.436,-0.626,21
-0.178,-1.741,-0.219,19
-0.16,-2.015,0.32,10
-0.662,-1.503,0.563,21
-1.147,-0.456,0.576,9
-1.032,0.106,0.346,20
-0.826,-0.111,0.035,21
-0.743,-0.341,0.17,9
-0.151,0.209,0.049,19
0.518,0.602,-0.506,11
1.638,1.68,-1.007,21
3.06,2.029,-0.527,8
4.34,1.895,0.455,22
4.665,1.154,-0.037,20
4.129,2.279,-0.24,8
0.992,3.982,0.507,22
-2.036,2.584,-0.75,8
-2.143,2.636,-1.881,21
-1.101,5.096,-0.797,10
-0.026,4.69,-0.993,21
-1.264,1.635,-2.928,19
-2.069,0.196,-3.118,10
-2.999,0.107,-1.634,21
-5.251,1.993,0.977,9
-6.794,4.379,4.085,21
-7.701,3.907,3.263,19
-7.344,0.861,-0.441,10
-4.334,-1.948,-3.362,21
1.27,-1.339,-1.922,8
4.59,-1.722,0.613,22
5.648,-0.86,3.689,8
5.704,-0.257,1.493,23
4.34,-2.679,2.481,19
2.424,-4.342,3.061,8
-1.024,-5.045,2.41,22
-2.3,-6.851,1.652,8
-2.484,-7.2,1.211,21
-1.994,-7.411,0.469,10
-0.692,-7.463,-0.611,22
0.756,-7.578,-1.067,17
1.542,-6.993,-1.443,10
2.25,-5.983,-1.885,22
2.714,-4.902,-2.731,9
3.374,-3.033,-4.871,21
4.243,0.959,-9.693,20
3.577,7.379,-14.412,9
3.116,11.95,-10.385,10
2.149,10.755,-5.348,21
-0.375,4.577,-1.71,20
-3.543,-5.602,-0.539,8
-3.396,-6.214,-0.968,21
-1.505,0.095,-0.078,10
-2.009,6.36,2.342,19
-4.394,9.758,0.798,20
-3.817,3.886,12.026,10
-6.779,-5.224,1.756,19
-2.171,-4.564,3.925,10
0.045,-2.107,10.359,22
-1.027,-0.035,11.357,10
-0.097,1.691,6.567,18
3.221,4.108,0.67,20
5.692,5.455,-1.982,11
4.502,2.014,-0.267,19
2.052,0.123,1.172,20
0.537,-0.543,0.814,11
0.655,-1.006,0.56,19
0.245,-0.664,0.435,10
-0.365,-1.253,-0.642,21
-0.776,-1.955,-0.853,9
-1.112,-2.38,-0.527,19
-0.105,-1.142,-0.784,21
0.181,-0.304,0.224,10
0.128,-0.549,0.926,20
0.115,-0.598,0.592,10
-0.792,-0.538,0.153,20
-1.85,-0.898,-0.206,13
-0.872,-0.187,-0.427,20
0.421,0.554,0.201,9
1.137,0.671,0.353,20
1.092,1.432,0.352,20
1.535,3.081,0.007,13
3.243,4.083,-0.579,17
4.918,1.985,-1.142,11
5.219,0.029,-1.338,20
3.939,0.129,-1.445,21
-0.695,2.15,-0.783,7
-4.59,2.349,-0.602,22
-3.269,1.252,-1.852,8
-1.632,2.196,-0.253,22
0.909,2.734,1.668,20
2.197,2.909,-0.153,8
1.184,1.653,-1.62,22
-0.588,0.488,-1.01,8
-2.46,0.646,-0.15,21
-5.006,2.857,1.277,10
-6.85,4.605,3.425,20
-7.579,4.696,3.117,20
-7.372,1.02,-0.435,10
-4.911,-1.287,-3.287,21
1.095,-1.572,-2.82,9
4.606,-2.38,-0.608,21
6.421,-1.694,2.21,8
5.916,1.508,1.92,21
4.187,-2.055,2.728,22
2.941,-5.849,1.938,7
0.716,-4.988,2.709,22
-1.182,-6.144,1.68,8
-1.96,-6.633,1.098,22
-2.109,-6.693,0.988,20
-2.036,-6.92,0.165,8
-0.591,-7.09,-0.953,21
0.088,-7.036,-0.892,9
-0.024,-6.264,-1.493,21
0.461,-5.292,-2.895,10
1.862,-3.798,-4.57,21
3.297,-0.487,-8.078,19
3.691,5.008,-11.925,10
2.805,12.23,-10.939,20
3.834,11.041,-7.673,11
2.692,8.558,-4.251,20
-0.713,-2.226,-0.964,8
-1.228,-6.486,-0.799,22
0.445,-1.872,1.625,20
0.228,3.037,5.013,8
-5.896,8.146,2.65,22
-5.272,6.677,7.763,8
-7.606,-3.057,-0.39,22
-4.225,-4.786,1.268,20
-0.355,-2.445,9.381,8
-1.078,-0.132,10.408,22
-0.867,0.708,7.644,8
2.081,1.878,4.018,21
4.596,4.552,1.409,10
5.067,4.2,-1.454,19
2.768,1.884,-1.343,19
1.56,0.075,0.135,10
0.439,-0.966,0.225,21
-0.914,-2.386,0.271,13
-1.237,-2.561,-0.065,16
-0.872,-1.96,-0.369,10
-0.991,-1.73,-0.436,20
-0.927,-1.005,0.021,20
-0.903,-0.87,0.708,10
-0.192,-1.266,0.913,20
0.309,-1.139,1.098,14
0.278,-0.094,-0.114,18
0.25,0.742,-1.62,12
0.811,0.736,-1.148,20
1.661,0.008,-0.102,18
1.909,0.489,0.114,12
2.062,1.682,0.0,11
2.546,2.755,-0.551,18
1.739,2.479,-1.737,21
0.669,2.3,-2.494,18
1.016,2.656,-1.245,10
1.535,1.908,-0.017,21
2.174,2.682,0.57,9
2.164,4.483,1.133,21
1.637,4.689,-0.979,8
0.818,3.221,-3.156,22
-2.262,0.071,-3.013,20
-3.622,0.03,-1.022,8
-5.604,2.406,1.734,22
-7.871,5.647,4.043,8
-8.704,4.875,2.018,22
-7.282,0.423,-1.941,8
-3.52,-1.239,-2.816,20
0.796,-1.977,-0.776,20
5.578,-2.71,2.645,13
7.364,1.456,3.139,18
7.076,-0.826,3.515,10
5.61,-4.708,1.956,21
0.084,-4.892,2.83,9
-2.233,-6.299,2.822,21
-3.01,-7.945,1.782,19
-2.743,-8.495,1.259,11
-1.952,-8.266,0.305,20
-1.067,-7.887,-0.448,8
-1.098,-7.133,-1.093,22
-0.264,-5.972,-1.949,20
0.761,-5.099,-2.444,8
1.443,-3.761,-3.682,21
2.471,-0.524,-6.554,10
3.707,5.423,-9.588,21
3.06,12.052,-11.387,9
3.444,10.916,-8.421,20
1.996,8.445,-3.959,10
0.038,-1.121,-1.563,21
-0.551,-7.077,-2.579,19
-0.289,-4.749,-0.184,10
-1.122,1.069,2.385,20
-4.113,7.444,4.319,10
-3.736,9.423,4.473,20
-5.879,1.516,3.612,21
-5.394,-4.219,2.078,9
-1.166,-3.694,5.939,20
-0.36,-2.083,8.379,10
-1.082,-0.668,7.506,21
1.025,-0.498,5.48,18
3.646,2.516,2.691,11
3.66,5.402,-0.025,20
3.122,3.103,-1.126,9
1.293,2.413,0.365,20
1.577,0.724,0.777,10
0.902,-1.071,0.078,19
-0.256,-2.171,-0.687,20
-0.575,-2.747,-0.998,10
-0.586,-3.024,-0.932,20
-1.079,-2.101,0.298,10
-1.144,-0.718,1.544,20
-0.616,0.077,1.079,13
-0.244,0.034,0.075,18
-0.461,-0.589,-0.518,21
-0.863,-0.53,-1.328,11
-0.087,0.419,-1.54,19
1.059,0.204,-0.8,8
1.918,0.494,-0.341,25
2.243,1.996,-0.72,9
3.226,2.383,-0.579,16
4.627,1.282,-0.107,21
4.716,1.085,-0.752,8
3.486,2.528,0.012,22
-0.068,3.585,0.735,9
-1.923,2.261,-2.234,23
-1.179,2.932,-2.769,11
0.248,3.914,-1.561,17
1.326,2.799,-0.819,19
-0.943,1.484,-1.875,13
-2.814,0.336,-1.032,19
-4.463,2.026,1.277,18
-5.982,5.202,3.942,12
-6.901,5.82,3.306,18
-7.003,3.514,-0.023,10
-4.786,0.266,-3.02,20
-0.308,-0.518,-2.994,10
2.411,-2.259,-0.247,20
5.548,-2.722,3.397,20
6.097,-0.209,4.195,10
5.487,-1.429,1.431,21
1.766,-4.837,2.495,9
-0.995,-5.767,3.693,24
-1.688,-6.949,2.221,6
-2.175,-7.909,1.378,20
-2.336,-8.393,1.137,20
-1.551,-8.899,0.368,10
-0.81,-8.215,-0.599,24
-0.729,-7.118,-1.435,7
0.102,-6.061,-2.119,23
1.16,-5.007,-2.562,7
1.665,-3.438,-3.754,22
2.015,-0.163,-6.516,11
2.952,6.816,-9.657,22
2.967,12.168,-11.38,14
3.497,10.951,-7.932,13
1.424,8.305,-3.864,22
-0.959,-0.179,-1.995,19
-1.656,-2.609,-2.347,6
0.681,2.513,-5.008,20
1.371,4.502,4.456,12
-6.039,2.432,6.354,22
-7.504,-4.396,7.546,9
-7.374,-5.094,-0.654,17
-1.224,-3.274,7.65,24
0.277,-0.189,11.953,6
-0.336,1.76,8.827,24
0.765,3.48,3.669,8
3.792,5.132,0.096,20
4.653,3.343,-0.602,12
3.292,0.078,-0.059,15
1.446,0.346,0.842,25
0.301,-0.481,0.447,8
0.892,-1.432,0.954,22
0.113,-0.462,1.135,7
-0.415,-0.829,-0.84,21
-0.994,-1.091,-1.549,12
-0.722,-1.085,-1.118,20
-0.374,-1.356,-0.385,20
-0.75,-1.082,0.549,10
-0.916,-0.698,1.39,16
-0.549,-0.939,0.872,13
0.16,-0.776,0.164,17
0.316,-0.871,-0.127,20
0.629,-0.37,-0.735,10
1.29,0.218,-0.868,24
1.747,0.403,-0.678,6
1.607,1.397,-0.783,20
1.688,2.291,-0.704,23
2.691,1.752,-0.117,9
3.284,0.818,0.342,12
2.99,2.391,0.722,16
1.588,3.738,1.408,20
-0.501,1.882,-0.559,9
-0.83,1.418,-2.365,21
-0.644,3.999,-0.715,19
1.109,4.151,-1.471,10
0.585,2.771,-2.944,21
-0.852,1.08,-2.96,10
-2.491,0.076,-0.25,19
-4.172,1.964,1.222,11
-6.547,5.422,2.685,20
-7.444,5.397,3.037,19
-7.044,2.582,0.217,11
-4.651,-0.468,-2.941,20
0.399,-1.697,-3.061,10
3.841,-2.182,-0.686,20
6.043,-2.343,3.795,10
5.783,-0.316,3.656,20
5.239,-1.181,0.67,19
1.543,-4.821,2.569,11
-1.127,-5.511,3.691,20
-2.324,-6.959,2.391,9
-2.505,-6.746,0.807,21
-2.703,-6.83,0.45,19
-1.743,-6.94,-0.18,10
-0.741,-7.004,-0.713,21
-0.184,-6.2,-1.194,10
0.074,-5.408,-1.453,20
0.998,-5.074,-2.067,10
2.07,-4.187,-2.963,20
2.794,-2.251,-5.459,20
3.376,2.248,-10.154,10
2.453,9.401,-12.034,20
3.862,11.46,-9.762,10
4.476,10.314,-5.89,20
1.167,4.594,-2.439,10
-2.018,-6.001,-0.92,21
-1.816,-6.056,-0.242,19
-1.048,0.238,1.402,10
-4.046,6.661,4.503,20
-4.572,8.167,4.983,10
-5.149,-2.026,8.415,21
-6.565,-4.892,-0.01,19
-1.323,-3.196,5.161,10
0.739,-0.601,10.127,21
-0.23,1.147,9.735,9
0.929,2.377,5.589,20
2.802,4.794,0.548,10
3.245,3.97,-1.677,20
2.093,0.918,-0.682,10
-0.011,-0.035,0.799,20
0.403,-0.79,1.753,20
1.5,-0.124,2.543,10
1.591,0.094,0.427,20
0.57,-0.673,-1.787,11
-0.692,-1.157,-1.505,19
-1.002,-1.076,-0.975,12
-0.592,-0.899,-0.291,19
-0.222,-1.223,0.185,19
0.247,-1.825,0.304,10
-0.225,-1.711,0.17,21
-0.926,-1.368,0.326,9
-0.351,-0.369,-0.016,20
1.269,0.529,-1.014,21
2.314,-0.04,-0.568,9
2.566,0.515,-0.339,20
2.826,2.014,-0.65,10
3.164,2.365,-0.55,20
3.572,0.921,-0.323,10
2.387,1.002,0.088,20
0.493,3.073,0.941,20
-1.382,3.421,0.226,10
-1.037,2.148,-1.795,20
-0.83,3.485,-0.788,11
1.183,4.033,-0.399,19
2.064,3.56,-2.6,20
-0.313,1.653,-3.547,11
-2.868,0.384,-2.089,19
-4.58,1.38,0.464,10
-6.467,4.414,2.9,21
-7.096,4.145,3.851,9
-7.145,2.041,0.914,20
-5.603,-0.093,-3.141,21
0.094,-0.015,-4.102,9
3.325,-0.254,-1.693,20
5.544,-1.574,2.992,10
6.334,-0.313,4.141,20
5.907,-0.523,2.244,10
2.352,-3.539,2.709,19
-0.193,-3.978,2.783,20
-2.311,-6.407,2.367,11
-2.631,-7.525,1.647,19
-2.334,-7.186,0.483,14
-1.686,-7.846,-0.564,17
-1.07,-7.924,-1.025,20
-0.652,-7.028,-0.991,11
-0.277,-6.29,-0.858,19
0.095,-5.248,-1.186,10
1.292,-4.55,-1.894,21
2.335,-3.268,-3.532,9
2.722,-0.39,-7.385,20
2.794,5.509,-11.128,21
2.274,12.095,-11.222,9
3.977,10.92,-7.997,20
2.545,8.794,-3.646,10
-0.743,-1.945,-1.247,20
-1.668,-7.06,-2.571,10
-0.467,-3.286,-0.728,20
0.165,2.662,4.619,20
-5.539,9.36,3.985,10
-5.399,6.01,8.965,20
-7.859,-3.347,2.242,11
-3.384,-4.253,0.604,19
1.056,-2.069,8.163,20
0.365,-0.725,9.898,11
-0.946,0.829,7.287,19
1.94,2.815,3.111,10
3.918,4.671,-0.578,25
2.871,2.204,-1.382,5
0.929,-0.532,-0.071,20
0.319,-0.341,1.038,21
0.942,-0.134,2.175,9
2.261,0.671,2.268,20
1.552,-0.188,-0.302,10
0.259,-1.548,-2.03,20
-0.696,-0.98,-1.586,10
-0.868,-0.64,-0.496,20
-0.436,-0.404,0.38,20
-0.324,-0.915,0.962,10
-0.016,-1.72,0.797,20
0.054,-1.996,0.614,11
-1.295,-1.693,0.932,21
-1.855,-0.248,0.632,9
-0.428,0.707,-0.568,21
0.958,0.567,-1.235,10
1.483,1.027,-1.56,21
1.886,1.683,-1.404,20
2.353,1.446,-1.126,8
2.91,0.681,-0.392,21
2.929,0.233,0.37,10
3.085,2.175,0.988,20
2.638,4.13,1.027,22
1.133,2.544,-0.626,7
-0.358,2.979,-1.15,21
0.056,4.957,-0.276,10
0.361,4.496,-2.283,21
-0.847,1.943,-3.502,19
-2.038,0.576,-1.945,12
-3.661,0.381,0.42,17
-5.777,3.411,1.861,12
-7.406,4.656,3.329,20
-7.734,3.018,1.514,8
-6.237,-0.351,-1.567,22
-1.683,-1.212,-2.755,20
2.036,-1.229,-1.514,8
5.694,-2.554,1.739,22
6.779,0.734,2.738,8
6.584,0.178,1.74,22
3.995,-2.907,3.048,8
-0.127,-4.513,3.536,21
-2.873,-5.613,2.252,21
-3.068,-6.603,1.371,8
-2.796,-6.908,0.821,21
-2.275,-7.286,0.118,10
-1.254,-7.66,-0.514,21
-0.474,-7.136,-0.566,19
0.055,-6.284,-0.716,10
0.326,-5.173,-1.61,21
1.086,-4.276,-2.379,9
1.494,-2.711,-4.624,21
2.31,1.076,-8.954,8
3.182,6.829,-11.058,22
3.002,11.628,-10.4,20
4.046,10.465,-7.188,8
1.849,6.902,-3.711,22
-0.783,-3.165,-1.375,8
-1.36,-6.089,-1.478,22
0.637,-1.033,-1.02,8
-0.391,3.965,4.976,21
-5.558,9.257,2.858,10
-4.623,2.436,7.675,21
-7.125,-5.392,1.736,19
-3.241,-5.232,2.803,10
0.116,-2.123,8.936,20
-0.791,-0.049,10.214,11
-0.401,1.024,7.055,20
1.879,4.231,2.005,19
3.415,5.635,-2.435,10
3.487,2.107,-1.674,21
1.38,0.724,1.078,8
0.345,-0.83,2.384,22
0.759,-2.126,2.111,20
1.235,-1.672,0.486,8
0.628,-1.022,-1.113,22
-0.399,-0.816,-1.312,8
0.261,-0.287,-1.284,21
0.821,-0.051,-0.707,10
0.532,-0.218,0.397,20
0.547,-0.989,0.736,10
-0.092,-1.545,0.766,21
-1.359,-2.149,0.448,19
-2.292,-1.59,-0.113,10
-1.028,-0.258,-0.722,21
0.625,0.284,-0.202,9
1.287,0.91,0.231,21
1.33,1.957,0.174,19
2.266,2.416,-0.326,11
3.694,2.416,-0.914,20
4.014,1.485,-1.201,8
2.992,1.991,-0.702,22
-1.098,2.964,-0.735,18
-3.436,2.254,-1.42,11
-0.886,2.098,-0.83,21
0.787,2.095,1.217,8
2.226,3.54,0.234,22
1.176,3.151,-2.133,8
-0.837,0.733,-1.954,21
-2.305,-0.063,-0.862,10
-3.971,1.183,0.292,21
-6.263,4.375,2.366,19
-7.084,4.627,3.991,10
-6.859,3.337,1.833,21
-5.552,-0.34,-1.452,9
-1.928,-1.961,-3.375,21
2.745,-1.799,-2.521,20
4.057,-1.792,0.178,9
6.306,-1.13,2.16,22
5.572,1.258,2.461,7
3.429,-2.798,3.284,22
1.672,-5.759,2.438,20
-1.494,-5.596,2.056,8
-2.689,-7.312,1.609,22
-2.213,-7.339,0.69,8
-1.75,-7.019,0.207,20
-1.058,-6.558,-0.571,10
0.116,-6.523,-1.135,20
0.552,-5.871,-0.987,19
0.842,-5.353,-1.439,11
1.55,-4.128,-2.364,12
2.567,-2.508,-3.576,17
3.138,0.776,-7.045,20
2.997,6.869,-11.271,11
2.352,11.767,-11.005,23
4.151,10.591,-7.767,10
2.46,6.291,-4.336,18
-0.405,-3.543,-2.178,20
-1.502,-7.325,-1.857,12
-0.904,-2.8,1.948,19
-2.227,2.685,6.407,9
-7.245,7.622,3.698,20
-3.21,9.239,3.466,23
-3.648,-0.097,3.809,6
-3.869,-4.741,3.083,22
-0.896,-2.819,6.567,8
-0.324,-1.158,7.462,21
-0.912,-0.904,6.716,10
0.695,-0.228,5.182,21
2.694,3.138,2.768,19
4.149,5.065,0.077,10
2.63,3.697,-1.274,21
1.781,1.224,-0.009,9
1.293,-0.518,1.094,21
0.336,-1.673,0.468,20
-0.455,-2.436,-0.716,9
-0.685,-2.089,-1.196,21
-0.444,-1.777,-1.317,8
-0.262,-1.082,-1.22,22
0.28,-0.87,-0.65,8
1.08,-1.576,-0.033,22
1.42,-1.763,0.555,19
-0.548,-0.759,0.879,10
-2.217,0.005,0.067,20
-1.582,0.384,-0.973,10
-0.251,0.311,-0.841,20
0.083,0.452,-0.205,10
0.213,1.717,0.021,22
1.26,2.717,-0.015,18
2.858,2.135,0.262,10
4.123,0.819,0.235,21
3.435,1.978,-0.477,10
-0.562,2.745,-0.774,20
-2.333,3.229,-1.972,20
0.52,3.596,-1.085,9
2.157,3.926,2.263,20
4.113,4.188,0.727,10
2.426,1.976,-1.689,21
-2.263,-0.22,-2.934,8
-4.14,0.387,-2.227,22
-5.587,1.969,1.063,20
-7.063,2.806,4.405,8
-7.391,2.698,3.275,21
-7.065,1.152,-0.431,10
-4.359,-1.134,-3.042,20
0.834,-0.951,-2.566,10
3.612,-1.098,0.207,21
4.457,-0.712,0.945,19
5.115,0.289,0.402,10
3.638,-0.394,1.982,21
2.412,-4.94,3.025,9
0.619,-4.928,2.653,20
-1.303,-5.711,1.94,22
-2.173,-7.036,1.16,8
-2.128,-7.436,0.837,21
-1.398,-6.899,0.236,8
-0.465,-6.761,-0.373,22
0.511,-6.774,-0.68,8
1.115,-5.959,-1.164,22
1.245,-4.984,-1.909,20
1.81,-3.658,-3.58,8
3.008,-0.534,-6.876,22
3.948,3.932,-11.326,8
1.968,10.089,-11.745,21
1.46,11.114,-8.122,10
1.935,9.21,-4.448,18
0.604,1.635,-1.763,21
-1.421,-5.802,-0.449,10
-1.796,-4.67,-1.231,22
-1.03,2.277,1.063,9
-2.651,7.773,3.818,21
